Timestamp,RSI,High_index_log_scaled,Low_index_log_scaled,Close_index_log_scaled,Adj_Close_index_log_scaled,Volume_tbills_log_scaled,High-Close_log_scaled,GDP per capita_log_scaled,Open_index_t-1_log_scaled,Open_index_t-2_log_scaled,Open_index_t-3_log_scaled,Open_index_t-4_log_scaled,Open_index_t-5_log_scaled,Open_index_t-6_log_scaled,Open_index_t-7_log_scaled,Low-Open_pt_qt,Volume_index_log_scaled_pt_qt,Open_tbills_log_scaled_pt_qt,High_tbills_log_scaled_pt_qt,Low_tbills_log_scaled_pt_qt,Close_tbills_log_scaled_pt_qt,Adj_Close_tbills_log_scaled_pt_qt,Gold_price_log_scaled_pt_qt,Federal Funds Rate (%)_log_scaled_pt_qt,CPI_log_scaled_pt_qt,Unemployment Rate (%)_log_scaled_pt_qt,7-day SMA_log_scaled_pt_qt,14-day EMA_log_scaled_pt_qt
766972800,55.103831529687085,-2.522890200252442,-2.4977150960670387,-2.5174935312356506,-2.5174935312356506,-0.08662978820111221,-2.0987910126159743,-2.5141567001085563,-2.5170798218407917,-2.4899557848558356,-2.496050388268831,-2.5128214522127563,-2.50376876563419,-2.493013067668481,-2.494379185048919,0.618058864923423,-1.9092506377888523,0.31501172334262695,0.3151350493247225,0.3219655733374854,0.32028967585708196,0.32028967585708196,-0.5872706577796788,-5.199337582605575,0.2505435922857912,-5.199337582605575,0.6226211131134609,-0.3843747657743577
767232000,63.9511201629328,-2.5075053936311935,-2.4953522015938985,-2.489036864752008,-2.489036864752008,-0.08662978820111221,-2.09676403136004,-2.5130349558349234,-2.4886839003165933,-2.4948068728344417,-2.51156124983723,-2.5025054775635005,-2.4917653722245534,-2.493124487312748,-2.5017452494314374,0.9495472701112138,-2.2191387317573,0.31901591467700124,0.3177354914029951,0.3255765657843933,0.3224810289619486,0.3224810289619486,-0.5762410313463239,-5.199337582605575,0.2682377892764514,-5.199337582605575,0.6226211131134609,-5.199337582605575
767318400,53.731343283582106,-2.507059232684008,-2.4780916109905347,-2.493720242729647,-2.493720242729647,-0.08662978820111221,-2.5025098305244793,-2.510800598849013,-2.493533948845605,-2.5103146015781004,-2.501247400788269,-2.490504566783906,-2.491876769585404,-2.500489056247577,-2.5037019750257814,0.528671316086796,-1.9889377182331267,0.33484890677350204,0.34149265585889366,0.34933920178981137,0.3506857912312181,0.3506857912312181,-0.5687729105047425,-5.199337582605575,0.220979582454043,-5.199337582605575,0.6226211131134609,-0.8482134175355523
767491200,43.452211126961494,-2.51018401247914,-2.4931600654146666,-2.509226027188845,-2.509226027188845,-0.08662978820111221,-2.542772171841844,-2.512598791322048,-2.5090383547259347,-2.500002835681086,-2.4892489627890337,-2.4906159411047355,-2.4992398656403294,-2.5024453845903336,-2.5236347544908235,0.2008180598924147,-1.6864660760354602,0.3494830060346985,0.34149265585889366,0.35215139697893266,0.3506857912312181,0.3506857912312181,-0.5742200263012167,-5.199337582605575,0.24454751539312974,-5.199337582605575,0.6226211131134609,-0.20594120689978548
767577600,42.27033028032195,-2.515102189830287,-2.493497193162897,-2.4990833234914906,-2.4990833234914906,-0.08662978820111221,-2.1827376379753987,-2.513923521145405,-2.4987287983458213,-2.488006821080656,-2.489360314161252,-2.4979775142700213,-2.5011958027264187,-2.5223741173314482,-2.5545446957166216,0.7023154143045922,-1.9266158446468993,0.3494830060346985,0.34149265585889366,0.3548222977134122,0.34415365894707195,0.34415365894707195,-0.550345824862207,-5.199337582605575,0.2574948417331492,-5.199337582605575,0.6226211131134609,-1.0978447837085255
767836800,47.32243517474628,-2.502713280868803,-2.487099457931664,-2.487310665377814,-2.487310665377814,-0.08662978820111221,-1.3901818425523431,-2.513059629386942,-2.486735354148683,-2.4881181499625487,-2.4967203704788696,-2.4999330468148275,-2.521120549812675,-2.5532777832658864,-2.533745238279856,0.5658326596081246,-1.9020675502017408,0.3396966106009872,0.35215139697893266,0.35215139697893266,0.3574957320533234,0.3574957320533234,-0.550345824862207,-5.199337582605575,0.27765222084161056,-5.199337582605575,0.6226211131134609,-1.0356598656324099
767923200,49.77144393654206,-2.500431859489582,-2.47892949385011,-2.48725500115238,-2.48725500115238,-0.08662978820111221,-1.3071656967382963,-2.5136520846722146,-2.4868466591759764,-2.495476719724025,-2.4986755000873857,-2.519853672918458,-2.5520180351561117,-2.532482548504751,-2.5595140850558376,0.43072729929545195,-1.9877305965276575,0.3675421845858783,0.3658539814604494,0.3711164008617035,0.370901751289097,0.370901751289097,-0.5632643573405522,-5.199337582605575,0.2722496374282324,-5.199337582605575,0.6226211131134609,-0.8302341575863221
768009600,45.87890104027745,-2.5052753750993064,-2.4825075910346963,-2.4945574742643277,-2.4945574742643277,-0.08662978820111221,-1.1398630519883004,-2.516194205062923,-2.4942036522061324,-2.4974314544429097,-2.5185920215581374,-2.5507447678169,-2.5312269593462515,-2.5582461637268987,-2.547421812054451,0.3208473031061664,-2.1683604023369836,0.3680585969876988,0.36931972677576025,0.37235451329582137,0.370901751289097,0.370901751289097,-0.5626614944183254,-5.199337582605575,0.2682377892764514,-5.199337582605575,0.6226211131134609,-0.6456307492760145
768096000,43.58841778697004,-2.506891942606772,-2.4777565357590974,-2.4964562265321084,-2.4964562265321084,-0.08662978820111221,-1.2816339330590316,-2.5191132814935036,-2.4961579680811994,-2.5173439532505157,-2.5494767513652845,-2.5299579921701394,-2.5569854219638906,-2.5461563456812084,-2.5444077527827518,0.7347981032164006,-2.3319143868010332,0.369318681428357,0.3658539814604494,0.3711164008617035,0.3688274245739886,0.3688274245739886,-0.5673018669988988,-5.199337582605575,0.2652838681602035,-5.199337582605575,0.6226211131134609,-0.6302538248871075
768182400,37.10937499999999,-2.5149903068558346,-2.506285071499089,-2.5164234191263164,-2.5164234191263164,-0.08662978820111221,-1.522079568567632,-2.5213416954590606,-2.516066200209063,-2.548222445077575,-2.528694258820989,-2.555711127233233,-2.5448980218261856,-2.5431428983194437,-2.542476094198817,-0.07833939796254838,-1.9438692752467317,0.369318681428357,0.40063525047383,0.3735908953653471,0.38978343113916375,0.38978343113916375,-0.5738516790680513,-5.199337582605575,0.2682377892764514,-5.199337582605575,0.6226211131134609,-0.10694516547178642
768441600,25.48186867036918,-2.53492742739396,-2.5278382635158665,-2.547585117013464,-2.547585117013464,-0.08662978820111221,-2.0837446932500656,-2.5236118426995433,-2.5469380756572932,-2.5274441501019638,-2.5544420874662834,-2.5436262271004586,-2.5418851771400286,-2.5412116318980282,-2.5148000385168348,-0.10936510116177123,-2.4274269485375637,0.40063525047383,0.40607882375069193,0.4074428162953727,0.40880511937045716,0.40880511937045716,-0.5029333274601169,-5.199337582605575,0.2652838681602035,-5.199337582605575,0.6226211131134609,0.19570017830120398
768528000,31.099099099099078,-2.5404589749613873,-2.524821086284441,-2.5266360937767036,-2.5266360937767036,-0.08662978820111221,-1.8597514676476554,-2.5231538989763984,-2.5261642328768135,-2.5531867782989006,-2.5423596774198227,-2.540614005552982,-2.5399542969630113,-2.513541194968661,-2.4907598216413946,5.19933758270342,-1.8790332158818084,0.4142668635342554,0.4153036458275034,0.4142668635342554,0.40880511937045716,0.40880511937045716,-0.5134906153788019,-5.199337582605575,0.24014214336601794,-5.199337582605575,0.6226211131134609,-0.8864442368814028
768614400,16.871921182266064,-2.54504011310115,-2.5338834661909067,-2.5523212465669767,-2.5523212465669767,-0.08662978820111221,-1.2878659425046801,-2.5179056057393185,-2.5519013451638037,-2.5411068086116,-2.539348076538762,-2.5386835247347936,-2.512289393993721,-2.4895058587031236,-2.4752829422202223,-0.006272884668573728,-2.0795740417361723,0.3965615731548341,0.40063525047383,0.4045614956369491,0.403355543056156,0.403355543056156,-0.5092020438642008,-5.199337582605575,0.220979582454043,-5.199337582605575,0.6226211131134609,0.05146002009662907
768700800,18.58047016274871,-2.5520125535019393,-2.52977571304907,-2.539446040213928,-2.539446040213928,-0.08662978820111221,-0.8572353976383886,-2.515024601020401,-2.539823963868972,-2.538095816002214,-2.537417993494971,-2.5110243436240536,-2.4882588646848527,-2.4740321213755254,-2.4839250094320353,5.19933758270342,-2.1183353137915604,0.40063525047383,0.3938486241741929,0.3816746537655627,0.3816746537655627,0.3816746537655627,-0.521872901322283,-5.199337582605575,0.2682377892764514,-5.199337582605575,0.6226211131134609,-0.7850360498769502
768787200,16.976456009913292,-2.552466711635923,-2.531429420274442,-2.5372308335901206,-2.5372308335901206,-0.08662978820111221,-0.8930504619510989,-2.5077974551435087,-2.5368136164293005,-2.5361661227892447,-2.5097645115416576,-2.4869987844858654,-2.4727882220335267,-2.482672434087409,-2.493432082193034,0.46121460457058483,-2.401655487925548,0.3789773215364033,0.37762968992606105,0.3758612105269222,0.3789773215364033,0.3789773215364033,-0.4932631556929993,-5.199337582605575,0.27634990031764184,-5.199337582605575,0.6226211131134609,-1.0173710399085187
769046400,21.346077260055793,-2.546229170603163,-2.5177193625866363,-2.535244479450123,-2.535244479450123,-0.08662978820111221,-1.0351800856973106,-2.5013056737156916,-2.5348843366944696,-2.5085182261808856,-2.4857439028553006,-2.471531341586551,-2.4814268067226215,-2.4921775767363084,-2.4843689890969727,0.8409063506463135,-2.5771486589433725,0.3789773215364033,0.3812081891189908,0.3816746537655627,0.3870776830245226,0.3870776830245226,-0.5206614945725153,-5.199337582605575,0.3494830060346985,-5.199337582605575,0.6226211131134609,-0.6674190444558226
769132800,28.85167464114842,-2.526203162189904,-2.517265532299907,-2.507710441618748,-2.507710441618748,-0.08662978820111221,-1.2830589426551753,-2.494290058624676,-2.5072423642406583,-2.484502469085578,-2.4702796470131783,-2.4801681395800723,-2.490930048386723,-2.48311632361624,-2.476112628648057,0.7799198371854885,-1.777773856568531,0.3979179193672613,0.40471801128003976,0.3979179193672613,0.3979179193672613,0.3979179193672613,-0.47240654071462673,-5.199337582605575,0.34415365894707195,-5.199337582605575,0.6226211131134609,-5.199337582605575
769219200,40.496333897349125,-2.4978190993870717,-2.488108548515824,-2.4835838703527386,-2.4835838703527386,-0.08662978820111221,-1.947154894975293,-2.486509734658093,-2.4832317530361445,-2.4690413366549477,-2.478914665399732,-2.489669415713891,-2.4818706074755887,-2.474861639361627,-2.472243084370091,0.8426888375152348,-1.6119532614368388,0.3979179193672613,0.40063525047383,0.40213162455690343,0.3979179193672613,0.3979179193672613,-0.518455505827635,-5.199337582605575,0.34016306172557254,-5.199337582605575,0.6226211131134609,-0.9281045235936929
769305600,45.61626429479036,-2.4843534353639463,-2.4650565465148992,-2.468123649066744,-2.468123649066744,-0.08662978820111221,-2.482747052242522,-2.4817381982785993,-2.467773933484584,-2.477674610973378,-2.488413983801388,-2.4806118485429063,-2.473617574119848,-2.470992880672919,-2.4706417196566117,0.8022256830448921,-1.833000000916496,0.39520352327432046,0.38978343113916375,0.38978343113916375,0.384374765774373,0.384374765774373,-0.4445338563564666,-5.199337582605575,0.3268997056244447,-5.199337582605575,0.6226211131134609,-1.1257762007299617
769392000,37.491661107404944,-2.4865650847930976,-2.458287107848963,-2.4767564146150947,-2.4767564146150947,-0.08662978820111221,-2.474170651678309,-2.4799062442324544,-2.4764053579389165,-2.487172010738886,-2.479358282936604,-2.4723605221401783,-2.4697495891650774,-2.469391841066177,-2.4751723379178543,0.48365796677876627,-1.914911902740125,0.3826676110341051,0.3812081891189908,0.38978343113916375,0.3857270947973855,0.3857270947973855,-0.45008014513662276,-5.199337582605575,0.32028967585708196,-5.199337582605575,0.6226211131134609,-0.5879638515002024
769651200,28.467153284671397,-2.4952090341230284,-2.4717884898638633,-2.4863088968523663,-2.4863088968523663,-0.08662978820111221,-2.473043497699533,-2.4801713264283034,-2.485900722682925,-2.47811813891007,-2.4711086567146574,-2.4684933371904836,-2.4681488697588905,-2.473921539527882,-2.468986201386434,0.32911524074130494,-2.4588031792104377,0.384374765774373,0.38266760219556645,0.3924920359049866,0.38978343113916375,0.38978343113916375,-0.36073297586603326,-5.199337582605575,0.3468171012040459,-5.199337582605575,0.6226211131134609,-0.5539989277153307
769737600,25.39062499999993,-2.4849614462940455,-2.4638900201208553,-2.477366249655776,-2.477366249655776,-0.08662978820111221,-2.4079630847131814,-2.479147585485933,-2.47684879084024,-2.469870178916205,-2.4672422685960664,-2.4668929488568483,-2.4726776623017446,-2.467736658896913,-2.46882070912472,5.19933758270342,-2.059289731587822,0.4055307874199745,0.40063525047383,0.40607882375069193,0.40144018524039804,0.40144018524039804,-0.33352404954762194,-5.199337582605575,0.31764959351109384,-5.199337582605575,0.6226211131134609,-0.4893066346558546
769824000,36.305323925593186,-2.487339618972439,-2.469505405136192,-2.468897181132265,-2.468897181132265,-0.08662978820111221,-2.8256369819137337,-2.47651085056437,-2.468602598148619,-2.4660045717159598,-2.465642210021473,-2.471420804721545,-2.466494018618445,-2.4675712002331975,-2.4551773158605252,0.4170023666077682,-2.3576855035980118,0.403355543056156,0.40063525047383,0.3994731140094353,0.39520352327432046,0.39520352327432046,-0.34415365894707195,-5.199337582605575,0.332198018703997,-5.199337582605575,0.6226211131134609,-5.199337582605575
769910400,34.95985176034581,-2.4794394393551213,-2.4496022637318218,-2.4649215360114836,-2.4649215360114836,-0.08662978820111221,-2.6151020625264945,-2.474858079559514,-2.4647378192375844,-2.4644048363151025,-2.4701691329242257,-2.4652384399848777,-2.4663285930457013,-2.4539305768308814,-2.462044829968924,0.8373383608517686,-2.3309329761397786,0.3870776830245226,0.38266760219556645,0.38978343113916375,0.3870776830245226,0.3870776830245226,-0.3938322197269917,-5.199337582605575,0.3268997056244447,-5.199337582605575,0.6226211131134609,-0.9534930016811305
769996800,47.11340206185566,-2.481867638016918,-2.4557947628340178,-2.4634322799775945,-2.4634322799775945,-0.08662978820111221,-2.6368811051115504,-2.4742192332747526,-2.4631384266143312,-2.4689308448872103,-2.4639880420600484,-2.4650730486266665,-2.4526906977053065,-2.4607966967065433,-2.465733505586659,0.4654008306864813,-2.940498814876441,0.38978343113916375,0.3924920359049866,0.3979179193672613,0.3924920359049866,0.3924920359049866,-0.3826665210354631,-5.199337582605575,0.31764959351109384,-5.199337582605575,0.6226211131134609,-5.199337582605575
770342400,52.367688022284085,-2.480322151126966,-2.4530836737289397,-2.46801316381043,-2.46801316381043,-0.08662978820111221,-2.677721679967935,-2.47407751693032,-2.4676634653920764,-2.462751002456222,-2.4638226847806255,-2.4514379739760157,-2.4595554443885836,-2.4644846234547133,-2.472077378940599,0.503497390391846,-2.7479312256403965,0.3924920359049866,0.38978343113916375,0.3994731140094353,0.3924920359049866,0.3924920359049866,-0.33883406866792765,-5.199337582605575,0.40607882375069193,-5.199337582605575,0.6226211131134609,-0.7647096737863636
770428800,62.810590631364605,-2.4765727507271063,-2.4595619246819203,-2.4617785796512774,-2.4617785796512774,-0.08662978820111221,-2.6552428421557566,-2.474160621566866,-2.461484947124809,-2.462585678575033,-2.4501904196288042,-2.4583013008419323,-2.4632426335683717,-2.4708272088847023,-2.4676625662963048,0.4390012085038276,-2.060216517084867,0.40063525047383,0.3938486241741929,0.40213162455690343,0.39520352327432046,0.39520352327432046,-0.3655314769729695,-5.199337582605575,0.35792822190240864,-5.199337582605575,0.6226211131134609,-0.9734487290930769
770515200,58.67579908675798,-2.4754159694744526,-2.441497610650656,-2.461668371427153,-2.461668371427153,-0.08662978820111221,-2.799779067646551,-2.4735592292214803,-2.461319658667805,-2.448956166816202,-2.457052332310399,-2.4619877274101563,-2.469583950510456,-2.4664132925292566,-2.4632004034846853,0.8771956463823571,-2.1276291834169117,0.38978343113916375,0.38266760219556645,0.38978343113916375,0.384374765774373,0.384374765774373,-0.4473052807811118,-5.199337582605575,0.33617787423419104,-2.5048106399938543,0.6226211131134609,-0.8790500510273832
770601600,69.25898752751286,-2.46245218512484,-2.4469529821533356,-2.4480396628731707,-2.4480396628731707,-0.08662978820111221,-2.818213654986021,-2.4738176696757845,-2.4476930673240505,-2.4558166935548105,-2.460737999292673,-2.4683277327944664,-2.4651709169179736,-2.461952035619448,-2.460834794977462,0.6619642890711387,-2.1287907887531605,0.3789773215364033,0.38266760219556645,0.3789773215364033,0.3789773215364033,0.3789773215364033,-0.45972493646959783,-5.199337582605575,0.3117382477753874,-2.495362279784873,0.6226211131134609,-0.9416998217386928
770860800,74.48233861144945,-2.4569243535994443,-2.432760569374714,-2.4548997853120187,-2.4548997853120187,-0.08662978820111221,-2.8342107759606523,-2.4741414156470487,-2.4545521240477335,-2.459501616120106,-2.4670766983227344,-2.4639156119380243,-2.4607105522390214,-2.4595869073746273,-2.442862571842925,0.6800125783688167,-2.257210701269179,0.3789773215364033,0.3726958404414435,0.37790371120799,0.3741253516956969,0.3741253516956969,-0.5321897309193041,-5.199337582605575,0.313073524368259,-2.4861321254313036,0.6226211131134609,-0.23531509063090655
770947200,64.85823336968375,-2.4701345502107106,-2.4393517601064416,-2.4585844907200363,-2.4585844907200363,-0.08662978820111221,-2.334439878332175,-2.476625268579429,-2.4582362570393737,-2.4658390348838806,-2.462665486581108,-2.4594561697844752,-2.458345897008968,-2.4416183329347194,-2.4525451360388386,0.6895289039903829,-2.5772728501193187,0.3870776830245226,0.3812081891189908,0.3870776830245226,0.384374765774373,0.384374765774373,-0.5092020438642008,-5.199337582605575,0.3018547881702473,-2.4771095858594996,0.6226211131134609,-0.7007108500219121
771033600,64.94424802828395,-2.4685962102753383,-2.4515910524868394,-2.4649215360114836,-2.4649215360114836,-0.08662978820111221,-2.2624025816880713,-2.478429224193465,-2.4645723178753203,-2.461428714102,-2.4582069632929,-2.457092003629795,-2.4403809162012764,-2.451298931390518,-2.445320729999333,0.38978343113916375,-2.325733111237317,0.374652160787067,0.37762968992606105,0.3768295504901775,0.3789773215364033,0.3789773215364033,-0.4980999378708096,-5.199337582605575,0.2939857808389507,-2.4682848351353215,0.6226211131134609,-0.3044819255928845
771120000,63.62909672262194,-2.478887900815874,-2.4492157368270893,-2.460511475135541,-2.460511475135541,-0.08662978820111221,-2.1409442555296483,-2.479941152652923,-2.4601629420992133,-2.456971091329343,-2.4558432842732163,-2.439130738471465,-2.450059578581923,-2.4440759920394304,-2.4644115706788337,0.6959079368789596,-2.3866283410737843,0.3789773215364033,0.3735908953653471,0.3789773215364033,0.3789773215364033,0.3789773215364033,-0.47240654071462673,-5.199337582605575,0.313073524368259,-2.459648739973053,0.6226211131134609,-1.6205922981199683
771206400,67.96407185628748,-2.470024637768374,-2.4409472185155474,-2.4560541150563897,-2.4560541150563897,-0.08662978820111221,-2.276627942681198,-2.4807060889676515,-2.4557062744677953,-2.4546078897165446,-2.4378857200226354,-2.4488073990400263,-2.4428380837854737,-2.463162956924193,-2.4808193313920666,0.8480746535481313,-2.669622223874172,0.3762827437846237,0.37762968992606105,0.3816746537655627,0.3789773215364033,0.3789773215364033,-0.454224050703878,-5.199337582605575,0.31501172334262695,-2.451190702186913,0.6226211131134609,-0.8982811068906452
771465600,65.51226551226556,-2.4706841840426677,-2.441938010841101,-2.4536910527101345,-2.4536910527101345,-0.08662978820111221,-1.9714863058042342,-2.4822714317199783,-2.4533435792216034,-2.4366539524663917,-2.4475603867211784,-2.4415873978462037,-2.4619212313650767,-2.4795673865576835,-2.503534196378273,0.6333171952446124,-2.513652076524711,0.384374765774373,0.38009352430400384,0.38534347130839613,0.3789773215364033,0.3789773215364033,-0.4696030591824158,-5.199337582605575,0.332198018703997,-2.4429039908090235,0.6226211131134609,-1.225942748902993
771552000,70.79002079002078,-2.453373213809135,-2.4313895697298924,-2.435792714539227,-2.435792714539227,-0.08662978820111221,-1.361738916317155,-2.484770447382385,-2.4353934889873923,-2.4463266651126054,-2.440341873204206,-2.460666598508976,-2.478322380188116,-2.502277640005002,-2.4941005885796126,5.19933758270342,-1.9854863762981625,0.3826676110341051,0.37762968992606105,0.3789773215364033,0.3757264349022907,0.3757264349022907,-0.42797589705251554,-5.199337582605575,0.3268997056244447,-2.4347822028063892,0.6226211131134609,-1.3159578561184067
771638400,69.58874458874459,-2.4494999625605236,-2.426733736788253,-2.445410316129528,-2.445410316129528,-0.08662978820111221,-1.2119291669993726,-2.4880246608273002,-2.4450641290475637,-2.439109609563498,-2.459417142609299,-2.4770643551258784,-2.501028091689233,-2.4928459474036915,-2.513452223014943,0.45842567858474287,-2.1436018207876146,0.3762827437846237,0.3735908953653471,0.3789773215364033,0.3816746537655627,0.3816746537655627,-0.41810503636628954,-5.199337582605575,0.35215139697893266,-2.426818395465211,0.6226211131134609,-0.3150117233425427
771724800,67.88070731063604,-2.4565963472327184,-2.42755473018343,-2.4381936858908873,-2.4381936858908873,-0.08662978820111221,-1.1151507186601266,-2.4945951817227483,-2.4378486199073226,-2.458181026218333,-2.4758115204784343,-2.499765370464871,-2.491598285383048,-2.5121936530983144,-2.552206179117054,0.7750943667480854,-2.3087856593480414,0.38087877542360415,0.37762968992606105,0.38534347130839613,0.3789773215364033,0.3789773215364033,-0.3532210843185282,-5.199337582605575,0.34016306172557254,-2.4190060626839975,0.6226211131134609,-5.199337582605575
771811200,62.507026419336654,-2.4553393832041857,-2.435010623142695,-2.4572639786423434,-2.4572639786423434,-0.08662978820111221,-0.7275209355180303,-2.500676227762229,-2.4569159501022977,-2.4745720928134722,-2.498507858287039,-2.490337514500529,-2.5109421216255488,-2.5509397414285613,-2.52622912448233,0.2626857606837368,-1.4669428634600645,0.3733753333041601,0.3735908953653471,0.3768295504901775,0.3789773215364033,0.3789773215364033,-0.33551404557746844,-5.199337582605575,0.313073524368259,-2.4113390988463257,0.6226211131134609,-0.07912030015842841
